PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3,LDB
JPN,1973,78,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,79,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,80,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,81,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,82,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,83,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,84,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,85,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,86,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,87,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,88,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,89,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,90,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,91,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,92,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,93,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,94,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,95,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,96,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,97,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,98,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,99,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,100,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,101,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,102,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,103,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,104,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,105,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,106,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,107,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,108,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,109,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,110,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,111,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,112,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,113,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,114,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,115,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,116,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,117,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,118,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,119,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,120,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,121,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,122,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,123,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,124,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,125,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,126,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,127,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,128,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,129,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,130,2,1,f,1973,O,Vx,1.0085099,.,.,.,1
JPN,1973,.,2,1,m,1973,O,Rb,1.01112775,.,.,.,1
JPN,1973,0,2,1,m,1973,O,Vx,1.01134633,.,.,.,1
JPN,1973,1,2,1,m,1973,O,Vx,1.01134633,.,.,.,1
JPN,1973,2,2,1,m,1973,O,Vx,1.01134633,.,.,.,1
JPN,1973,3,2,1,m,1973,O,Vx,1.01134633,.,.,.,1
JPN,1973,4,2,1,m,1973,O,Vx,1.01134633,.,.,.,1
JPN,1973,5,2,1,m,1973,O,Vx,1.01281183,.,.,.,1
JPN,1973,6,2,1,m,1973,O,Vx,1.01281183,.,.,.,1
JPN,1973,7,2,1,m,1973,O,Vx,1.01281183,.,.,.,1
JPN,1973,8,2,1,m,1973,O,Vx,1.01281183,.,.,.,1
JPN,1973,9,2,1,m,1973,O,Vx,1.01281183,.,.,.,1
JPN,1973,10,2,1,m,1973,O,Vx,1.01509132,.,.,.,1
JPN,1973,11,2,1,m,1973,O,Vx,1.01509132,.,.,.,1
JPN,1973,12,2,1,m,1973,O,Vx,1.01509132,.,.,.,1
JPN,1973,13,2,1,m,1973,O,Vx,1.01509132,.,.,.,1
JPN,1973,14,2,1,m,1973,O,Vx,1.01509132,.,.,.,1
JPN,1973,15,2,1,m,1973,O,Vx,1.01227849,.,.,.,1
JPN,1973,16,2,1,m,1973,O,Vx,1.01227849,.,.,.,1
JPN,1973,17,2,1,m,1973,O,Vx,1.01227849,.,.,.,1
JPN,1973,18,2,1,m,1973,O,Vx,1.01227849,.,.,.,1
JPN,1973,19,2,1,m,1973,O,Vx,1.01227849,.,.,.,1
JPN,1973,20,2,1,m,1973,O,Vx,1.00732201,.,.,.,1
JPN,1973,21,2,1,m,1973,O,Vx,1.00732201,.,.,.,1
JPN,1973,22,2,1,m,1973,O,Vx,1.00732201,.,.,.,1
JPN,1973,23,2,1,m,1973,O,Vx,1.00732201,.,.,.,1
JPN,1973,24,2,1,m,1973,O,Vx,1.00732201,.,.,.,1
JPN,1973,25,2,1,m,1973,O,Vx,1.00630448,.,.,.,1
JPN,1973,26,2,1,m,1973,O,Vx,1.00630448,.,.,.,1
JPN,1973,27,2,1,m,1973,O,Vx,1.00630448,.,.,.,1
JPN,1973,28,2,1,m,1973,O,Vx,1.00630448,.,.,.,1
JPN,1973,29,2,1,m,1973,O,Vx,1.00630448,.,.,.,1
JPN,1973,30,2,1,m,1973,O,Vx,1.00817461,.,.,.,1
JPN,1973,31,2,1,m,1973,O,Vx,1.00817461,.,.,.,1
JPN,1973,32,2,1,m,1973,O,Vx,1.00817461,.,.,.,1
JPN,1973,33,2,1,m,1973,O,Vx,1.00817461,.,.,.,1
JPN,1973,34,2,1,m,1973,O,Vx,1.00817461,.,.,.,1
JPN,1973,35,2,1,m,1973,O,Vx,1.00859594,.,.,.,1
JPN,1973,36,2,1,m,1973,O,Vx,1.00859594,.,.,.,1
JPN,1973,37,2,1,m,1973,O,Vx,1.00859594,.,.,.,1
JPN,1973,38,2,1,m,1973,O,Vx,1.00859594,.,.,.,1
JPN,1973,39,2,1,m,1973,O,Vx,1.00859594,.,.,.,1
JPN,1973,40,2,1,m,1973,O,Vx,1.00803293,.,.,.,1
JPN,1973,41,2,1,m,1973,O,Vx,1.00803293,.,.,.,1
JPN,1973,42,2,1,m,1973,O,Vx,1.00803293,.,.,.,1
JPN,1973,43,2,1,m,1973,O,Vx,1.00803293,.,.,.,1
JPN,1973,44,2,1,m,1973,O,Vx,1.00803293,.,.,.,1
JPN,1973,45,2,1,m,1973,O,Vx,1.00708313,.,.,.,1
JPN,1973,46,2,1,m,1973,O,Vx,1.00708313,.,.,.,1
JPN,1973,47,2,1,m,1973,O,Vx,1.00708313,.,.,.,1
JPN,1973,48,2,1,m,1973,O,Vx,1.00708313,.,.,.,1
JPN,1973,49,2,1,m,1973,O,Vx,1.00708313,.,.,.,1
JPN,1973,50,2,1,m,1973,O,Vx,1.00799962,.,.,.,1
JPN,1973,51,2,1,m,1973,O,Vx,1.00799962,.,.,.,1
JPN,1973,52,2,1,m,1973,O,Vx,1.00799962,.,.,.,1
JPN,1973,53,2,1,m,1973,O,Vx,1.00799962,.,.,.,1
JPN,1973,54,2,1,m,1973,O,Vx,1.00799962,.,.,.,1
JPN,1973,55,2,1,m,1973,O,Vx,1.00779583,.,.,.,1
JPN,1973,56,2,1,m,1973,O,Vx,1.00779583,.,.,.,1
JPN,1973,57,2,1,m,1973,O,Vx,1.00779583,.,.,.,1
JPN,1973,58,2,1,m,1973,O,Vx,1.00779583,.,.,.,1
JPN,1973,59,2,1,m,1973,O,Vx,1.00779583,.,.,.,1
JPN,1973,60,2,1,m,1973,O,Vx,1.00720303,.,.,.,1
JPN,1973,61,2,1,m,1973,O,Vx,1.00720303,.,.,.,1
JPN,1973,62,2,1,m,1973,O,Vx,1.00720303,.,.,.,1
JPN,1973,63,2,1,m,1973,O,Vx,1.00720303,.,.,.,1
JPN,1973,64,2,1,m,1973,O,Vx,1.00720303,.,.,.,1
JPN,1973,65,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,66,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,67,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,68,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,69,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,70,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,71,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,72,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,73,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,74,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,75,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,76,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,77,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,78,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,79,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,80,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,81,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,82,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,83,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,84,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,85,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,86,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,87,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,88,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,89,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,90,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,91,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,92,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,93,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,94,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,95,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,96,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,97,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,98,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,99,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,100,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,101,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,102,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,103,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,104,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,105,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,106,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,107,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,108,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,109,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,110,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,111,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,112,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,113,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,114,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,115,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,116,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,117,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,118,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,119,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,120,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,121,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,122,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,123,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,124,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,125,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,126,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,127,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,128,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,129,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
JPN,1973,130,2,1,m,1973,O,Vx,1.00895971,.,.,.,1
