PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3,LDB
POL,2001,15,10,20,f,42,O,Vx,0.997325817,16,.,.,1
POL,2001,16,10,20,f,42,O,Vx,0.997325817,16,.,.,1
POL,2001,17,10,20,f,42,O,Vx,0.997325817,16,.,.,1
POL,2001,18,10,20,f,42,O,Vx,0.997325817,16,.,.,1
POL,2001,19,10,20,f,42,O,Vx,0.997325817,16,.,.,1
POL,2001,20,10,20,f,42,O,Vx,1.017249747,16,.,.,1
POL,2001,21,10,20,f,42,O,Vx,1.017249747,16,.,.,1
POL,2001,22,10,20,f,42,O,Vx,1.017249747,16,.,.,1
POL,2001,23,10,20,f,42,O,Vx,1.017249747,16,.,.,1
POL,2001,24,10,20,f,42,O,Vx,1.017249747,16,.,.,1
POL,2001,25,10,20,f,42,O,Vx,1.013008516,16,.,.,1
POL,2001,26,10,20,f,42,O,Vx,1.013008516,16,.,.,1
POL,2001,27,10,20,f,42,O,Vx,1.013008516,16,.,.,1
POL,2001,28,10,20,f,42,O,Vx,1.013008516,16,.,.,1
POL,2001,29,10,20,f,42,O,Vx,1.013008516,16,.,.,1
POL,2001,30,10,20,f,42,O,Vx,1.012127234,16,.,.,1
POL,2001,31,10,20,f,42,O,Vx,1.012127234,16,.,.,1
POL,2001,32,10,20,f,42,O,Vx,1.012127234,16,.,.,1
POL,2001,33,10,20,f,42,O,Vx,1.012127234,16,.,.,1
POL,2001,34,10,20,f,42,O,Vx,1.012127234,16,.,.,1
POL,2001,35,10,20,f,42,O,Vx,1.010041145,16,.,.,1
POL,2001,36,10,20,f,42,O,Vx,1.010041145,16,.,.,1
POL,2001,37,10,20,f,42,O,Vx,1.010041145,16,.,.,1
POL,2001,38,10,20,f,42,O,Vx,1.010041145,16,.,.,1
POL,2001,39,10,20,f,42,O,Vx,1.010041145,16,.,.,1
POL,2001,40,10,20,f,42,O,Vx,1.009368662,16,.,.,1
POL,2001,41,10,20,f,42,O,Vx,1.009368662,16,.,.,1
POL,2001,42,10,20,f,42,O,Vx,1.009368662,16,.,.,1
POL,2001,43,10,20,f,42,O,Vx,1.009368662,16,.,.,1
POL,2001,44,10,20,f,42,O,Vx,1.009368662,16,.,.,1
POL,2001,45,10,20,f,42,O,Vx,1.0059053,16,.,.,1
POL,2001,46,10,20,f,42,O,Vx,1.0059053,16,.,.,1
POL,2001,47,10,20,f,42,O,Vx,1.0059053,16,.,.,1
POL,2001,48,10,20,f,42,O,Vx,1.0059053,16,.,.,1
POL,2001,49,10,20,f,42,O,Vx,1.0059053,16,.,.,1
POL,2001,50,10,20,f,42,O,Vx,1.003084281,16,.,.,1
POL,2001,51,10,20,f,42,O,Vx,1.003084281,16,.,.,1
POL,2001,52,10,20,f,42,O,Vx,1.003084281,16,.,.,1
POL,2001,53,10,20,f,42,O,Vx,1.003084281,16,.,.,1
POL,2001,54,10,20,f,42,O,Vx,1.003084281,16,.,.,1
POL,2001,55,10,20,f,42,O,Vx,1.000549312,16,.,.,1
POL,2001,56,10,20,f,42,O,Vx,1.000549312,16,.,.,1
POL,2001,57,10,20,f,42,O,Vx,1.000549312,16,.,.,1
POL,2001,58,10,20,f,42,O,Vx,1.000549312,16,.,.,1
POL,2001,59,10,20,f,42,O,Vx,1.000549312,16,.,.,1
POL,2001,60,10,20,f,42,O,Vx,1.001777855,16,.,.,1
POL,2001,61,10,20,f,42,O,Vx,1.001777855,16,.,.,1
POL,2001,62,10,20,f,42,O,Vx,1.001777855,16,.,.,1
POL,2001,63,10,20,f,42,O,Vx,1.001777855,16,.,.,1
POL,2001,64,10,20,f,42,O,Vx,1.001777855,16,.,.,1
POL,2001,65,10,20,f,42,O,Vx,1.009087412,16,.,.,1
POL,2001,66,10,20,f,42,O,Vx,1.009087412,16,.,.,1
POL,2001,67,10,20,f,42,O,Vx,1.009087412,16,.,.,1
POL,2001,68,10,20,f,42,O,Vx,1.009087412,16,.,.,1
POL,2001,69,10,20,f,42,O,Vx,1.009087412,16,.,.,1
POL,2001,70,10,20,f,42,O,Vx,1.011626159,16,.,.,1
POL,2001,71,10,20,f,42,O,Vx,1.011626159,16,.,.,1
POL,2001,72,10,20,f,42,O,Vx,1.011626159,16,.,.,1
POL,2001,73,10,20,f,42,O,Vx,1.011626159,16,.,.,1
POL,2001,74,10,20,f,42,O,Vx,1.011626159,16,.,.,1
POL,2001,75,10,20,f,42,O,Vx,0.99895424,16,.,.,1
POL,2001,76,10,20,f,42,O,Vx,0.99895424,16,.,.,1
POL,2001,77,10,20,f,42,O,Vx,0.99895424,16,.,.,1
POL,2001,78,10,20,f,42,O,Vx,0.99895424,16,.,.,1
POL,2001,79,10,20,f,42,O,Vx,0.99895424,16,.,.,1
POL,2001,80,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,81,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,82,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,83,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,84,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,85,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,86,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,87,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,88,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,89,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,90,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,91,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,92,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,93,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,94,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,95,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,96,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,97,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,98,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,99,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,100,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,101,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,102,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,103,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,104,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,105,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,106,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,107,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,108,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,109,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,110,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,111,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,112,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,113,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,114,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,115,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,116,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,117,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,118,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,119,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,120,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,121,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,122,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,123,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,124,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,125,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,126,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,127,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,128,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,129,10,20,f,42,O,Vx,1,16,.,.,1
POL,2001,130,10,20,f,42,O,Vx,1,16,.,.,1
