PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3,LDB
ESP,1975,114,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,115,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,116,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,117,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,118,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,119,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,120,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,121,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,122,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,123,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,124,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,125,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,126,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,127,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,128,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,129,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,130,10,20,m,24,O,Vx,0.993,.,.,.,1
ESP,1975,.,10,20,f,24,O,Rb,0.999,11,.,.,1
ESP,1975,0,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,1,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,2,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,3,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,4,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,5,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,6,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,7,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,8,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,9,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,10,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,11,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,12,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,13,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,14,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,15,10,20,f,24,O,Vx,1.008,.,.,.,1
ESP,1975,16,10,20,f,24,O,Vx,1.008,.,.,.,1
ESP,1975,17,10,20,f,24,O,Vx,1.008,.,.,.,1
ESP,1975,18,10,20,f,24,O,Vx,1.008,.,.,.,1
ESP,1975,19,10,20,f,24,O,Vx,1.008,.,.,.,1
ESP,1975,20,10,20,f,24,O,Vx,1.015,.,.,.,1
ESP,1975,21,10,20,f,24,O,Vx,1.015,.,.,.,1
ESP,1975,22,10,20,f,24,O,Vx,1.015,.,.,.,1
ESP,1975,23,10,20,f,24,O,Vx,1.015,.,.,.,1
ESP,1975,24,10,20,f,24,O,Vx,1.015,.,.,.,1
ESP,1975,25,10,20,f,24,O,Vx,1.007,.,.,.,1
ESP,1975,26,10,20,f,24,O,Vx,1.007,.,.,.,1
ESP,1975,27,10,20,f,24,O,Vx,1.007,.,.,.,1
ESP,1975,28,10,20,f,24,O,Vx,1.007,.,.,.,1
ESP,1975,29,10,20,f,24,O,Vx,1.007,.,.,.,1
ESP,1975,30,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,31,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,32,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,33,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,34,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,35,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,36,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,37,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,38,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,39,10,20,f,24,O,Vx,1.004,.,.,.,1
ESP,1975,40,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,41,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,42,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,43,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,44,10,20,f,24,O,Vx,1.001,.,.,.,1
ESP,1975,45,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,46,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,47,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,48,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,49,10,20,f,24,O,Vx,1,.,.,.,1
ESP,1975,50,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,51,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,52,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,53,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,54,10,20,f,24,O,Vx,0.999,.,.,.,1
ESP,1975,55,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,56,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,57,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,58,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,59,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,60,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,61,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,62,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,63,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,64,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,65,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,66,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,67,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,68,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,69,10,20,f,24,O,Vx,0.994,.,.,.,1
ESP,1975,70,10,20,f,24,O,Vx,0.993,.,.,.,1
ESP,1975,71,10,20,f,24,O,Vx,0.993,.,.,.,1
ESP,1975,72,10,20,f,24,O,Vx,0.993,.,.,.,1
ESP,1975,73,10,20,f,24,O,Vx,0.993,.,.,.,1
ESP,1975,74,10,20,f,24,O,Vx,0.993,.,.,.,1
ESP,1975,75,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,76,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,77,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,78,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,79,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,80,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,81,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,82,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,83,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,84,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,85,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,86,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,87,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,88,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,89,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,90,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,91,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,92,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,93,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,94,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,95,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,96,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,97,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,98,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,99,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,100,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,101,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,102,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,103,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,104,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,105,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,106,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,107,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,108,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,109,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,110,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,111,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,112,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,113,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,114,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,115,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,116,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,117,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,118,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,119,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,120,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,121,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,122,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,123,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,124,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,125,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,126,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,127,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,128,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,129,10,20,f,24,O,Vx,0.995,.,.,.,1
ESP,1975,130,10,20,f,24,O,Vx,0.995,.,.,.,1
