PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3,LDB
NZL_NP,1991,79,10,20,m,14,O,Vx,1.0131,14,.,.,1
NZL_NP,1991,80,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,81,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,82,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,83,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,84,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,85,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,86,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,87,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,88,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,89,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,90,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,91,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,92,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,93,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,94,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,95,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,96,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,97,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,98,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,99,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,100,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,101,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,102,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,103,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,104,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,105,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,106,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,107,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,108,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,109,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,110,10,20,m,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,0,10,20,f,14,O,Vx,1.0236,14,.,.,1
NZL_NP,1991,1,10,20,f,14,O,Vx,1.0236,14,.,.,1
NZL_NP,1991,2,10,20,f,14,O,Vx,1.0236,14,.,.,1
NZL_NP,1991,3,10,20,f,14,O,Vx,1.0236,14,.,.,1
NZL_NP,1991,4,10,20,f,14,O,Vx,1.0236,14,.,.,1
NZL_NP,1991,5,10,20,f,14,O,Vx,1.0259,14,.,.,1
NZL_NP,1991,6,10,20,f,14,O,Vx,1.0259,14,.,.,1
NZL_NP,1991,7,10,20,f,14,O,Vx,1.0259,14,.,.,1
NZL_NP,1991,8,10,20,f,14,O,Vx,1.0259,14,.,.,1
NZL_NP,1991,9,10,20,f,14,O,Vx,1.0259,14,.,.,1
NZL_NP,1991,10,10,20,f,14,O,Vx,1.0264,14,.,.,1
NZL_NP,1991,11,10,20,f,14,O,Vx,1.0264,14,.,.,1
NZL_NP,1991,12,10,20,f,14,O,Vx,1.0264,14,.,.,1
NZL_NP,1991,13,10,20,f,14,O,Vx,1.0264,14,.,.,1
NZL_NP,1991,14,10,20,f,14,O,Vx,1.0264,14,.,.,1
NZL_NP,1991,15,10,20,f,14,O,Vx,1.0176,14,.,.,1
NZL_NP,1991,16,10,20,f,14,O,Vx,1.0176,14,.,.,1
NZL_NP,1991,17,10,20,f,14,O,Vx,1.0176,14,.,.,1
NZL_NP,1991,18,10,20,f,14,O,Vx,1.0176,14,.,.,1
NZL_NP,1991,19,10,20,f,14,O,Vx,1.0176,14,.,.,1
NZL_NP,1991,20,10,20,f,14,O,Vx,1.0001,14,.,.,1
NZL_NP,1991,21,10,20,f,14,O,Vx,1.0001,14,.,.,1
NZL_NP,1991,22,10,20,f,14,O,Vx,1.0001,14,.,.,1
NZL_NP,1991,23,10,20,f,14,O,Vx,1.0001,14,.,.,1
NZL_NP,1991,24,10,20,f,14,O,Vx,1.0001,14,.,.,1
NZL_NP,1991,25,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,26,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,27,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,28,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,29,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,30,10,20,f,14,O,Vx,1.0102,14,.,.,1
NZL_NP,1991,31,10,20,f,14,O,Vx,1.0102,14,.,.,1
NZL_NP,1991,32,10,20,f,14,O,Vx,1.0102,14,.,.,1
NZL_NP,1991,33,10,20,f,14,O,Vx,1.0102,14,.,.,1
NZL_NP,1991,34,10,20,f,14,O,Vx,1.0102,14,.,.,1
NZL_NP,1991,35,10,20,f,14,O,Vx,1.0159,14,.,.,1
NZL_NP,1991,36,10,20,f,14,O,Vx,1.0159,14,.,.,1
NZL_NP,1991,37,10,20,f,14,O,Vx,1.0159,14,.,.,1
NZL_NP,1991,38,10,20,f,14,O,Vx,1.0159,14,.,.,1
NZL_NP,1991,39,10,20,f,14,O,Vx,1.0159,14,.,.,1
NZL_NP,1991,40,10,20,f,14,O,Vx,1.0172,14,.,.,1
NZL_NP,1991,41,10,20,f,14,O,Vx,1.0172,14,.,.,1
NZL_NP,1991,42,10,20,f,14,O,Vx,1.0172,14,.,.,1
NZL_NP,1991,43,10,20,f,14,O,Vx,1.0172,14,.,.,1
NZL_NP,1991,44,10,20,f,14,O,Vx,1.0172,14,.,.,1
NZL_NP,1991,45,10,20,f,14,O,Vx,1.0146,14,.,.,1
NZL_NP,1991,46,10,20,f,14,O,Vx,1.0146,14,.,.,1
NZL_NP,1991,47,10,20,f,14,O,Vx,1.0146,14,.,.,1
NZL_NP,1991,48,10,20,f,14,O,Vx,1.0146,14,.,.,1
NZL_NP,1991,49,10,20,f,14,O,Vx,1.0146,14,.,.,1
NZL_NP,1991,50,10,20,f,14,O,Vx,1.0104,14,.,.,1
NZL_NP,1991,51,10,20,f,14,O,Vx,1.0104,14,.,.,1
NZL_NP,1991,52,10,20,f,14,O,Vx,1.0104,14,.,.,1
NZL_NP,1991,53,10,20,f,14,O,Vx,1.0104,14,.,.,1
NZL_NP,1991,54,10,20,f,14,O,Vx,1.0104,14,.,.,1
NZL_NP,1991,55,10,20,f,14,O,Vx,1.0061,14,.,.,1
NZL_NP,1991,56,10,20,f,14,O,Vx,1.0061,14,.,.,1
NZL_NP,1991,57,10,20,f,14,O,Vx,1.0061,14,.,.,1
NZL_NP,1991,58,10,20,f,14,O,Vx,1.0061,14,.,.,1
NZL_NP,1991,59,10,20,f,14,O,Vx,1.0061,14,.,.,1
NZL_NP,1991,60,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,61,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,62,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,63,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,64,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,65,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,66,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,67,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,68,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,69,10,20,f,14,O,Vx,1.0000,14,.,.,1
NZL_NP,1991,70,10,20,f,14,O,Vx,1.0050,14,.,.,1
NZL_NP,1991,71,10,20,f,14,O,Vx,1.0050,14,.,.,1
NZL_NP,1991,72,10,20,f,14,O,Vx,1.0050,14,.,.,1
NZL_NP,1991,73,10,20,f,14,O,Vx,1.0050,14,.,.,1
NZL_NP,1991,74,10,20,f,14,O,Vx,1.0050,14,.,.,1
NZL_NP,1991,75,10,20,f,14,O,Vx,1.0131,14,.,.,1
NZL_NP,1991,76,10,20,f,14,O,Vx,1.0131,14,.,`,1
NZL_NP,1991,77,10,20,f,14,O,Vx,1.0131,14,.,.,1
NZL_NP,1991,78,10,20,f,14,O,Vx,1.0131,14,.,.,1
NZL_NP,1991,79,10,20,f,14,O,Vx,1.0131,14,.,.,1
NZL_NP,1991,80,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,81,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,82,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,83,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,84,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,85,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,86,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,87,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,88,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,89,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,90,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,91,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,92,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,93,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,94,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,95,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,96,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,97,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,98,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,99,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,100,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,101,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,102,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,103,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,104,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,105,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,106,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,107,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,108,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,109,10,20,f,14,O,Vx,1.0206,14,.,.,1
NZL_NP,1991,110,10,20,f,14,O,Vx,1.0206,14,.,.,1
