Australia,  Exposures (Lexis triangle)	Last modified: 14 Apr 2020;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1923   74      1849     3003.85     3140.68     6144.53
 1923   74      1848     2770.70     2834.19     5604.89
 1923   75      1848     2681.03     2716.74     5397.77
 1923   75      1847     2542.13     2482.05     5024.17
 1923   76      1847     2432.30     2364.54     4796.84
 1923   76      1846     2365.11     2183.92     4549.02
 1923   77      1846     2228.54     2081.23     4309.76
 1923   77      1845     2119.58     2066.51     4186.09
 1923   78      1845     2037.04     1936.97     3974.01
 1923   78      1844     1935.22     1835.96     3771.19
 1923   79      1844     1807.66     1731.88     3539.54
 1923   79      1843     1690.11     1542.28     3232.39
 1923   80      1843     1685.35     1549.07     3234.42
 1923   80      1842     1586.78     1437.43     3024.21
 1923   81      1842     1471.19     1306.32     2777.51
 1923   81      1841     1394.63     1249.71     2644.35
 1923   82      1841     1291.81     1135.95     2427.76
 1923   82      1840     1218.11     1114.76     2332.86
 1923   83      1840     1109.87      999.01     2108.89
 1923   83      1839     1007.98      918.03     1926.01
 1923   84      1839      904.73      814.57     1719.30
 1923   84      1838      790.35      695.28     1485.62
 1923   85      1838      698.17      604.44     1302.61
 1923   85      1837      680.35      586.85     1267.21
 1923   86      1837      594.36      503.63     1097.98
 1923   86      1836      569.58      479.89     1049.47
 1923   87      1836      490.95      406.08      897.03
 1923   87      1835      470.26      372.50      842.76
 1923   88      1835      398.13      312.75      710.88
 1923   88      1834      377.59      306.67      684.26
 1923   89      1834      317.62      255.67      573.29
 1923   89      1833      289.42      254.41      543.83
 1923   90      1833      242.79      207.59      450.37
 1923   90      1832      219.82      188.32      408.14
 1923   91      1832      181.09      154.56      335.65
 1923   91      1831      167.33      138.93      306.26
 1923   92      1831      138.87      116.38      255.25
 1923   92      1830      131.53      105.72      237.25
 1923   93      1830      109.53       87.67      197.20
 1923   93      1829       89.92       79.25      169.17
 1923   94      1829       72.50       66.71      139.21
 1923   94      1828       68.01       53.28      121.28
 1923   95      1828       55.22       41.77       96.99
 1923   95      1827       53.74       36.60       90.34
 1923   96      1827       40.40       27.47       67.87
 1923   96      1826       33.71       28.62       62.33
 1923   97      1826       24.05       21.94       45.99
 1923   97      1825       21.73       19.40       41.13
 1923   98      1825       16.23       14.60       30.82
 1923   98      1824       11.72       10.44       22.16
 1923   99      1824        8.39        8.46       16.85
 1923   99      1823        7.07        5.96       13.02
 1923   100     1823        5.55        4.57       10.12
 1923   100     1822        6.21        4.36       10.57
 1923   101     1822        5.04        3.40        8.44
 1923   101     1821        3.88        4.16        8.04
 1923   102     1821        2.89        3.28        6.17
 1923   102     1820        2.58        3.43        6.01
 1923   103     1820        2.09        2.45        4.54
 1923   103     1819        1.64        2.54        4.18
 1923   104     1819        1.30        2.23        3.53
 1923   104     1818        0.92        0.92        1.84
 1923   105     1818        0.59        0.92        1.51
 1923   105     1817        0.39        0.27        0.67
 1923   106     1817        0.24        0.27        0.51
 1923   106     1816        0.00        1.04        1.04
 1923   107     1816        0.00        1.04        1.04
 1923   107     1815        0.00        0.69        0.69
 1923   108     1815        0.00        0.69        0.69
 1923   108     1814        0.00        0.27        0.27
 1923   109     1814        0.00        0.09        0.09
 1923   109     1813        0.00        0.15        0.15
 1923   110+       .        0.00        1.00        1.00
 1924    0      1924    32130.56    33252.88    65383.44
 1924    0      1923    31552.25    32708.75    64261.00
 1924    1      1923    31283.17    32366.99    63650.16
 1924    1      1922    31551.57    32768.33    64319.90
 1924    2      1922    31521.79    32749.71    64271.50
 1924    2      1921    31603.77    32875.64    64479.40
 1924    3      1921    31639.49    32918.36    64557.86
 1924    3      1920    30446.20    31742.28    62188.48
 1924    4      1920    30497.04    31776.28    62273.32
 1924    4      1919    28545.26    29767.11    58312.37
 1924    5      1919    28610.35    29867.25    58477.60
 1924    5      1918    28316.91    29337.18    57654.09
 1924    6      1918    28355.63    29406.20    57761.83
 1924    6      1917    29013.84    29989.03    59002.88
 1924    7      1917    29055.02    30005.46    59060.48
 1924    7      1916    29293.04    30317.19    59610.23
 1924    8      1916    29382.70    30383.66    59766.35
 1924    8      1915    29937.59    30837.68    60775.27
 1924    9      1915    30050.27    30927.80    60978.06
 1924    9      1914    30570.46    31195.16    61765.61
 1924   10      1914    30681.13    31333.63    62014.76
 1924   10      1913    29825.74    30473.42    60299.16
 1924   11      1913    29985.16    30611.06    60596.21
 1924   11      1912    28972.94    29547.65    58520.60
 1924   12      1912    29082.06    29686.11    58768.17
 1924   12      1911    28200.24    28697.31    56897.55
 1924   13      1911    28284.31    28785.39    57069.70
 1924   13      1910    27298.71    28070.51    55369.22
 1924   14      1910    27384.50    28184.69    55569.19
 1924   14      1909    26447.95    27421.63    53869.58
 1924   15      1909    26560.37    27613.60    54173.97
 1924   15      1908    26043.61    26693.63    52737.24
 1924   16      1908    26155.67    27012.74    53168.41
 1924   16      1907    25673.06    26218.35    51891.41
 1924   17      1907    25761.38    26541.18    52302.56
 1924   17      1906    24697.13    25839.08    50536.21
 1924   18      1906    24813.60    26187.76    51001.36
 1924   18      1905    24166.36    25368.66    49535.02
 1924   19      1905    24285.70    25766.02    50051.72
 1924   19      1904    23470.55    24221.19    47691.74
 1924   20      1904    23615.41    24645.23    48260.65
 1924   20      1903    22865.86    23341.20    46207.06
 1924   21      1903    23012.75    23764.98    46777.73
 1924   21      1902    22986.76    23363.30    46350.06
 1924   22      1902    23185.90    23838.30    47024.19
 1924   22      1901    23188.77    23440.33    46629.10
 1924   23      1901    23412.25    23966.79    47379.04
 1924   23      1900    23536.52    23537.15    47073.67
 1924   24      1900    23710.95    24064.51    47775.45
 1924   24      1899    23217.98    22846.08    46064.06
 1924   25      1899    23367.77    23345.66    46713.43
 1924   25      1898    22762.15    22065.43    44827.58
 1924   26      1898    22910.88    22513.29    45424.17
 1924   26      1897    23136.79    21941.84    45078.63
 1924   27      1897    23261.96    22314.76    45576.73
 1924   27      1896    23510.84    22062.87    45573.71
 1924   28      1896    23662.45    22434.72    46097.16
 1924   28      1895    23661.87    22415.59    46077.46
 1924   29      1895    23789.79    22716.46    46506.24
 1924   29      1894    23785.02    22634.90    46419.93
 1924   30      1894    23887.27    22938.08    46825.35
 1924   30      1893    23911.89    23085.68    46997.57
 1924   31      1893    23989.06    23287.06    47276.12
 1924   31      1892    23936.05    23412.22    47348.27
 1924   32      1892    24040.47    23664.96    47705.43
 1924   32      1891    23588.01    23486.98    47075.00
 1924   33      1891    23669.40    23743.49    47412.89
 1924   33      1890    22837.26    23385.12    46222.38
 1924   34      1890    22918.45    23592.72    46511.17
 1924   34      1889    22460.66    23483.92    45944.58
 1924   35      1889    22541.33    23669.60    46210.92
 1924   35      1888    22136.53    23234.04    45370.56
 1924   36      1888    22216.65    23394.67    45611.31
 1924   36      1887    21489.27    22438.41    43927.68
 1924   37      1887    21544.73    22597.87    44142.59
 1924   37      1886    20786.54    21759.30    42545.84
 1924   38      1886    20818.59    21895.53    42714.11
 1924   38      1885    20310.38    21284.69    41595.07
 1924   39      1885    20342.74    21396.49    41739.23
 1924   39      1884    19489.31    20585.49    40074.81
 1924   40      1884    19547.90    20726.32    40274.21
 1924   40      1883    18511.00    19558.64    38069.63
 1924   41      1883    18492.16    19647.36    38139.51
 1924   41      1882    17912.68    18834.43    36747.12
 1924   42      1882    17916.26    18898.84    36815.10
 1924   42      1881    17660.62    18578.19    36238.81
 1924   43      1881    17639.68    18696.99    36336.67
 1924   43      1880    17337.72    18355.71    35693.43
 1924   44      1880    17316.15    18398.13    35714.28
 1924   44      1879    16515.21    17583.25    34098.46
 1924   45      1879    16522.58    17654.62    34177.20
 1924   45      1878    15560.48    16653.10    32213.59
 1924   46      1878    15567.92    16701.13    32269.05
 1924   46      1877    14887.66    15905.26    30792.92
 1924   47      1877    14868.40    15926.51    30794.90
 1924   47      1876    14434.75    15352.37    29787.12
 1924   48      1876    14418.65    15353.41    29772.06
 1924   48      1875    14133.56    14974.15    29107.71
 1924   49      1875    14117.50    15026.68    29144.18
 1924   49      1874    13784.83    14675.14    28459.97
 1924   50      1874    13770.46    14657.92    28428.38
 1924   50      1873    13406.99    14294.11    27701.09
 1924   51      1873    13368.44    14248.94    27617.38
 1924   51      1872    13058.91    14102.02    27160.92
 1924   52      1872    13046.44    14078.42    27124.86
 1924   52      1871    12854.77    14218.87    27073.64
 1924   53      1871    12820.36    14157.10    26977.46
 1924   53      1870    12581.18    14117.23    26698.41
 1924   54      1870    12524.05    14062.43    26586.48
 1924   54      1869    12153.74    13640.51    25794.25
 1924   55      1869    12121.60    13581.71    25703.31
 1924   55      1868    11755.48    13021.50    24776.98
 1924   56      1868    11724.71    12966.13    24690.84
 1924   56      1867    11179.51    12511.94    23691.45
 1924   57      1867    11176.09    12458.17    23634.25
 1924   57      1866    10578.86    12218.51    22797.37
 1924   58      1866    10601.42    12139.52    22740.94
 1924   58      1865    10349.34    12108.87    22458.21
 1924   59      1865    10299.76    12036.76    22336.52
 1924   59      1864    10076.95    11814.10    21891.05
 1924   60      1864    10055.53    11708.99    21764.51
 1924   60      1863     9746.85    11270.44    21017.30
 1924   61      1863     9674.71    11165.33    20840.04
 1924   61      1862     9327.03    10736.10    20063.12
 1924   62      1862     9230.76    10676.50    19907.26
 1924   62      1861     8822.01    10251.56    19073.57
